customer_id,product_id,order_value,return_reason,return_count,damaged_flag,days_since_last_return,is_fraud
1420,14880,79.61,Damaged,1,0,94,0
1528,13220,106.77,No Reason,2,0,106,0
1550,17820,86.37,Wrong Item,1,0,21,0
1303,10130,183.32,Wrong Item,5,0,37,0
1941,16659,103.98,Damaged,4,0,141,0
1985,13562,47.85,Wrong Item,5,0,5,0
1943,11499,15.58,Not Needed,2,0,30,0
1038,17430,124.63,Damaged,3,0,124,0
1488,17705,104.24,Not Needed,2,0,50,0
1643,17626,143.22,Damaged,2,0,130,0
1541,16679,80.68,Damaged,3,1,144,0
1669,12788,96.38,Damaged,1,0,19,0
1277,14876,108.38,No Reason,2,1,134,0
1202,13708,95.35,No Reason,2,0,144,0
1065,19899,92.87,Damaged,0,1,57,0
1107,11769,121.77,Damaged,1,0,116,0
1267,19510,74.99,Damaged,1,0,154,0
1221,16731,116.07,Damaged,1,0,12,0
1803,13044,154.86,Wrong Item,2,0,4,0
1529,10375,149.65,Wrong Item,4,0,64,0
1089,16347,45.82,Wrong Item,1,0,144,0
1692,13036,85.31,No Reason,1,1,164,0
1254,18852,108.72,Not Needed,1,1,143,0
1454,16218,138.34,Damaged,0,0,145,0
1252,19595,106.3,Wrong Item,0,0,91,0
1256,10740,138.39,Wrong Item,2,0,2,0
1382,18495,79.92,Wrong Item,1,1,145,0
1441,11085,109.89,Damaged,3,0,168,0
1857,11210,110.65,Damaged,1,1,127,0
1598,18420,139.4,Not Needed,4,0,77,0
1089,13119,127.26,No Reason,1,1,16,0
1748,10267,120.7,Not Needed,1,0,82,0
1389,12774,125.48,Damaged,2,0,60,0
1581,14349,63.71,Not Needed,0,0,174,0
1043,14965,94.86,Wrong Item,3,1,71,0
1711,18125,69.85,Not Needed,1,0,67,0
1663,13459,80.41,Wrong Item,2,0,151,0
1597,10989,94.79,Not Needed,1,0,92,0
1018,10937,32.31,Wrong Item,5,0,174,0
1100,16654,95.87,Not Needed,3,0,55,0
1913,16989,76.52,No Reason,1,1,126,0
1606,18631,68.32,Not Needed,2,1,74,0
1765,17342,102.88,Damaged,1,0,75,0
1356,16023,88.34,Damaged,4,0,141,0
1541,12358,110.25,Wrong Item,2,0,70,0
1760,13345,80.54,Damaged,0,0,66,0
1937,16360,94.73,Wrong Item,5,1,138,1
1032,14816,173.76,No Reason,0,0,1,0
1969,13743,118.69,Damaged,2,0,16,0
1228,17159,74.62,Damaged,0,0,169,0
1523,10518,137.18,Wrong Item,4,0,57,0
1629,10268,146.45,No Reason,4,0,124,0
1861,15444,117.96,No Reason,3,1,22,0
1154,15475,76.54,Not Needed,2,0,32,0
1422,14185,130.99,Wrong Item,1,0,44,0
1904,15161,82.68,Wrong Item,1,1,77,0
1245,19580,140.53,No Reason,1,0,48,0
1404,19886,92.77,Wrong Item,4,1,105,0
1843,19581,91.61,Damaged,3,1,19,0
1758,13865,115.72,Damaged,5,1,110,1
1540,18011,142.31,Damaged,1,0,144,0
1160,12335,171.05,Wrong Item,3,0,108,0
1746,13674,100.81,Not Needed,0,0,135,0
1701,14576,87.71,Not Needed,3,0,6,0
1116,10500,75.38,No Reason,2,0,164,0
1270,19853,55.54,Wrong Item,1,0,48,0
1769,18083,69.82,No Reason,2,0,29,0
1691,18294,107.07,Wrong Item,2,0,51,0
1486,15543,131.64,Not Needed,2,0,53,0
1884,12746,72.89,Damaged,1,0,51,0
1171,13276,123.61,Wrong Item,0,0,84,0
1949,13085,74.14,Not Needed,2,0,106,0
1273,15735,77.79,Not Needed,0,0,169,0
1258,17796,67.91,Not Needed,0,0,154,0
1134,16613,139.96,Damaged,2,0,2,0
1682,11327,148.19,Not Needed,1,0,94,0
1721,17772,78.13,No Reason,1,0,15,0
1747,19871,75.73,Not Needed,1,0,70,0
1421,13746,118.68,Not Needed,2,0,116,0
1420,15684,151.84,Wrong Item,1,0,97,0
1185,12562,148.42,Wrong Item,4,0,41,0
1928,14163,88.45,Wrong Item,3,0,121,0
1363,13317,94.49,Not Needed,2,0,108,0
1954,12436,63.05,Not Needed,4,0,32,0
1606,15769,88.11,No Reason,3,0,28,0
1377,18499,102.9,Damaged,0,1,113,0
1522,15918,59.51,Not Needed,2,1,94,0
1579,11089,83.65,Damaged,1,0,90,0
1890,14555,106.67,Not Needed,3,0,102,0
1721,12394,54.4,Damaged,2,0,61,0
1195,16468,114.07,Wrong Item,2,0,7,0
1880,14004,130.61,Not Needed,2,0,42,0
1097,10666,117.1,No Reason,0,0,112,0
1604,15718,85.1,Damaged,1,1,174,0
1983,15152,135.16,Wrong Item,1,0,11,0
1021,12234,141.62,No Reason,3,0,83,0
1449,16335,109.53,Wrong Item,0,0,39,0
1171,11236,104.47,Not Needed,1,0,4,0
1382,11623,81.41,No Reason,4,0,56,0
1133,11374,87.8,Damaged,1,0,109,0
1425,17275,132.17,Damaged,2,0,109,0
1024,16359,155.48,No Reason,3,0,0,0
1502,10176,87.55,Damaged,5,0,160,0
1184,19545,94.86,Wrong Item,0,0,72,0
1084,16704,80.58,No Reason,2,0,104,0
1566,12928,87.08,Damaged,1,0,33,0
1762,18817,62.26,Wrong Item,1,0,71,0
1143,17617,112.87,Damaged,0,1,32,0
1862,17614,61.96,Wrong Item,1,0,55,0
1909,13715,83.55,Not Needed,1,0,75,0
1678,14274,98.17,Wrong Item,2,0,99,0
1411,18586,60.58,Damaged,2,0,82,0
1223,19360,76.78,Wrong Item,1,0,148,0
1219,14971,66.24,Damaged,0,0,131,0
1178,18389,132.99,No Reason,1,0,176,0
1630,10968,142.74,No Reason,1,0,10,0
1432,13155,76.32,Not Needed,3,0,122,0
1264,14764,182.9,Wrong Item,3,1,132,0
1953,12504,71.98,Not Needed,1,1,59,0
1428,17643,87.3,No Reason,4,0,157,0
1661,19468,114.79,Wrong Item,1,0,65,0
1415,16006,117.62,Wrong Item,1,1,104,0
1452,17962,90.43,Not Needed,1,0,143,0
1726,17943,132.83,Not Needed,1,0,75,0
1196,11269,135.96,Wrong Item,1,0,89,0
1553,11364,99.77,Wrong Item,0,0,11,0
1052,16716,95.5,Wrong Item,1,0,25,0
1479,10923,81.68,Not Needed,1,0,67,0
1442,10470,68.79,Damaged,3,1,26,0
1329,16597,75.99,No Reason,2,1,52,0
1250,12954,116.34,No Reason,3,1,86,0
1806,11148,100.02,Not Needed,5,1,84,1
1889,13086,92.67,Wrong Item,5,1,175,1
1782,19151,82.87,No Reason,2,0,36,0
1966,10629,83.52,No Reason,3,0,44,0
1924,17407,98.65,No Reason,1,0,130,0
1122,10774,96.28,No Reason,1,0,133,0
1878,18551,99.97,Wrong Item,2,0,133,0
1386,18709,86.66,Not Needed,4,0,76,0
1338,11343,79.88,Wrong Item,1,0,156,0
1777,17398,100.25,Wrong Item,3,0,160,0
1347,17197,119.49,No Reason,1,1,16,0
1028,15016,84.74,No Reason,2,1,10,0
1974,17797,28.38,Wrong Item,1,1,122,0
1034,12899,58.98,Wrong Item,2,0,65,0
1517,10934,132.23,Wrong Item,3,0,33,0
1395,11986,129.81,Damaged,0,1,143,0
1622,14996,119.4,No Reason,1,0,168,0
1293,16542,115.38,Not Needed,2,0,123,0
1588,15465,130.53,Not Needed,0,1,36,0
1348,16311,89.71,Not Needed,1,0,149,0
1146,18568,104.17,Damaged,2,0,173,0
1066,19966,76.85,Damaged,2,0,34,0
1903,11505,94.74,Not Needed,3,0,134,0
1519,15363,156.89,Not Needed,4,0,49,0
1121,11010,75.2,Not Needed,2,0,116,0
1339,13477,65.05,Wrong Item,2,0,14,0
1174,17741,94.19,No Reason,0,1,131,0
1899,19422,88.0,Damaged,0,0,87,0
1690,19369,107.98,Damaged,0,0,12,0
1596,13857,123.79,Wrong Item,1,0,28,0
1450,19864,88.76,Damaged,0,1,49,0
1556,13839,163.2,Not Needed,0,0,15,0
1135,14268,136.92,Damaged,5,0,0,0
1854,12553,77.09,Wrong Item,1,0,33,0
1015,14389,97.63,No Reason,4,0,97,0
1332,10551,115.85,Not Needed,1,0,103,0
1194,15566,75.13,Damaged,1,0,32,0
1495,19231,38.06,Not Needed,2,0,142,0
1008,15758,157.88,No Reason,2,0,80,0
1827,19076,66.79,Damaged,3,0,34,0
1333,13051,125.57,Not Needed,1,1,156,0
1332,15322,121.01,Wrong Item,0,0,119,0
1326,12555,75.52,Wrong Item,2,0,57,0
1014,11089,158.8,No Reason,2,0,76,0
1838,10458,101.94,No Reason,4,0,148,0
1613,14721,104.13,No Reason,1,0,38,0
1225,16304,53.85,Damaged,2,0,0,0
1424,11920,36.64,No Reason,1,1,48,0
1789,17694,92.72,Damaged,1,0,76,0
1407,15668,138.92,Not Needed,4,1,42,0
1112,16298,44.15,Wrong Item,3,0,112,0
1996,16629,104.36,Not Needed,0,0,87,0
1427,15146,102.45,Wrong Item,1,0,87,0
1000,11003,137.23,No Reason,1,0,76,0
1265,13083,130.49,Not Needed,0,0,99,0
1490,12589,104.21,Not Needed,1,0,132,0
1207,14310,97.19,No Reason,1,0,77,0
1621,12241,78.4,Not Needed,0,0,69,0
1711,15766,65.64,Damaged,3,0,129,0
1951,17711,81.21,Wrong Item,3,1,108,0
1368,14980,66.8,No Reason,3,0,67,0
1984,10938,96.85,Damaged,3,0,62,0
1305,14301,98.96,Damaged,3,0,79,0
1011,13970,91.76,No Reason,3,1,99,0
1344,13999,103.28,Not Needed,1,0,84,0
1464,14650,86.22,Wrong Item,4,0,80,0
1699,16627,125.25,Damaged,0,1,66,0
1665,13408,106.86,Not Needed,1,0,87,0
1493,18962,85.48,No Reason,2,1,82,0
1367,10248,65.0,No Reason,0,0,97,0
1845,18564,97.55,Wrong Item,4,0,2,0
1936,15950,134.23,No Reason,2,0,166,0
1419,12926,117.68,Wrong Item,5,0,10,0
1888,17975,122.75,No Reason,1,0,110,0
1790,13857,121.72,No Reason,2,0,29,0
1170,14930,136.47,Damaged,3,0,49,0
1133,17014,125.86,Not Needed,5,0,66,0
1964,18893,104.47,Damaged,1,1,175,0
1426,16966,87.79,Wrong Item,1,0,103,0
1024,19133,126.28,Damaged,0,0,39,0
1529,16587,27.43,No Reason,1,0,15,0
1189,16496,138.02,No Reason,1,1,159,0
1140,15091,120.7,Not Needed,4,0,99,0
1554,18985,149.16,Wrong Item,1,0,101,0
1845,10677,66.41,No Reason,2,0,39,0
1795,15909,134.86,Not Needed,1,0,65,0
1657,11561,119.91,Not Needed,5,0,103,0
1314,14053,81.78,No Reason,2,1,138,0
1443,18644,95.91,No Reason,4,0,133,0
1318,13656,93.81,Wrong Item,4,0,136,0
1440,15234,89.05,Not Needed,3,0,146,0
1091,14146,59.54,Not Needed,2,0,152,0
1178,15488,135.23,Not Needed,2,0,132,0
1055,18081,71.61,Wrong Item,2,1,4,0
1154,10209,68.51,Not Needed,3,0,53,0
1671,14983,135.97,Damaged,4,0,11,0
1110,17141,57.92,Damaged,2,0,133,0
1136,14945,90.92,Not Needed,3,0,90,0
1231,17980,70.17,Damaged,2,0,103,0
1991,13966,149.1,Damaged,0,1,86,0
1467,18818,134.31,Wrong Item,3,0,112,0
1731,19650,75.35,Not Needed,3,0,37,0
1480,12824,70.09,Wrong Item,9,0,157,0
1067,11250,123.02,Not Needed,2,0,164,0
1813,14758,113.0,No Reason,0,1,152,0
1248,14363,89.38,Damaged,2,1,171,0
1993,12163,86.6,Wrong Item,3,1,59,0
1322,19815,92.98,Wrong Item,6,0,141,0
1921,11853,127.06,No Reason,1,0,66,0
1903,10753,147.12,No Reason,3,0,115,0
1517,15448,154.68,Damaged,1,0,67,0
1975,11868,77.97,Damaged,3,1,163,0
1791,10181,101.74,Not Needed,0,0,24,0
1431,11513,140.31,Not Needed,4,0,7,0
1486,19094,73.88,No Reason,4,0,24,0
1605,13344,79.54,Damaged,1,0,163,0
1428,15238,123.91,Damaged,1,0,29,0
1268,17089,85.94,No Reason,4,1,114,0
1708,16401,55.74,No Reason,1,1,78,0
1536,12556,75.19,Wrong Item,5,0,44,0
1147,16098,129.71,No Reason,3,0,46,0
1117,15280,107.47,Wrong Item,4,0,177,0
1849,14244,53.13,Not Needed,1,1,81,0
1366,12164,81.73,No Reason,1,0,41,0
1849,16601,154.68,No Reason,2,0,177,0
1065,12021,97.92,No Reason,0,1,6,0
1969,12821,92.7,Wrong Item,2,0,3,0
1812,15938,100.25,No Reason,2,1,53,0
1369,16132,106.15,No Reason,4,0,104,0
1174,19762,88.28,Damaged,0,1,172,0
1830,15969,140.22,Damaged,6,0,30,0
1587,16168,85.87,Damaged,4,0,79,0
1494,10713,129.81,No Reason,3,0,60,0
1972,17203,154.67,Damaged,1,1,172,0
1113,13545,111.33,Not Needed,3,1,121,0
1110,18414,68.57,Damaged,1,0,130,0
1760,10863,105.65,No Reason,1,0,174,0
1438,14625,83.09,Damaged,4,0,176,0
1714,15307,126.94,Damaged,0,0,2,0
1146,11425,106.22,Damaged,1,0,2,0
1034,12304,96.43,Not Needed,0,0,82,0
1998,10653,69.75,Not Needed,1,0,3,0
1308,19351,44.17,Wrong Item,4,0,58,0
1537,18129,75.65,No Reason,3,0,34,0
1749,16734,119.53,Not Needed,1,0,52,0
1013,10443,135.48,Not Needed,0,0,143,0
1373,17459,90.7,Not Needed,0,0,119,0
1556,14669,71.66,No Reason,0,0,178,0
1427,15106,105.69,Wrong Item,1,0,153,0
1727,14436,120.66,No Reason,1,0,165,0
1232,12857,123.32,Damaged,3,0,112,0
1704,19472,105.84,Wrong Item,2,1,67,0
1562,13039,162.11,Damaged,1,0,112,0
1938,18291,138.07,Not Needed,1,1,161,0
1886,12737,63.32,No Reason,3,1,20,0
1725,16956,55.98,Damaged,2,0,168,0
1662,15239,66.09,Wrong Item,1,0,88,0
1439,11607,135.05,Damaged,1,0,2,0
1501,12953,48.72,Damaged,1,1,55,0
1274,15933,113.73,Not Needed,4,0,145,0
1849,14682,94.9,Damaged,2,1,83,0
1075,16333,62.66,Damaged,4,1,14,0
1438,17392,107.47,Not Needed,3,0,29,0
1731,19047,94.71,Wrong Item,2,0,166,0
1859,16609,124.21,Not Needed,2,0,63,0
1955,14925,51.19,Damaged,1,1,62,0
1698,19578,73.19,No Reason,0,0,6,0
1288,17250,73.79,Not Needed,1,0,85,0
1914,19908,119.85,Not Needed,6,0,71,0
1539,15783,92.87,Damaged,3,1,22,0
1890,19917,135.42,No Reason,1,0,75,0
1691,16723,88.04,Wrong Item,2,1,5,0
1252,10184,106.62,No Reason,2,1,13,0
1125,10521,144.53,Not Needed,1,0,27,0
1176,11248,46.81,No Reason,2,1,4,0
1036,19850,100.87,Wrong Item,1,0,55,0
1409,11002,99.05,No Reason,2,0,120,0
1610,16266,76.36,No Reason,2,0,152,0
1609,16444,95.08,No Reason,1,0,154,0
1126,17017,109.37,Not Needed,1,1,131,0
1482,18585,77.61,Damaged,0,0,28,0
1167,11617,101.66,Damaged,1,0,110,0
1591,10660,69.41,No Reason,2,1,113,0
1293,15524,93.87,Not Needed,5,0,6,0
1844,17616,127.86,Not Needed,0,0,159,0
1637,15250,129.26,Not Needed,2,0,147,0
1342,17512,135.18,Damaged,2,0,63,0
1309,16905,96.95,Not Needed,4,0,111,0
1661,10319,90.2,No Reason,1,0,42,0
1527,18775,122.14,Damaged,3,0,99,0
1539,13600,135.01,Not Needed,2,0,157,0
1418,15960,102.5,No Reason,2,1,59,0
1443,15279,145.36,Damaged,4,0,155,0
1684,18773,121.32,Not Needed,1,0,39,0
1557,11767,82.87,Wrong Item,2,0,66,0
1839,19748,86.5,No Reason,5,0,36,0
1235,11798,98.79,Wrong Item,0,0,98,0
1438,19190,52.89,Damaged,2,0,58,0
1213,18949,83.4,Not Needed,3,0,19,0
1084,10282,134.22,No Reason,0,0,162,0
1793,16337,140.35,No Reason,1,0,57,0
1743,15166,108.58,No Reason,1,0,120,0
1084,17121,113.63,Wrong Item,2,0,137,0
1920,17409,90.7,Not Needed,0,1,58,0
1488,15489,80.8,Not Needed,1,0,116,0
1064,14896,117.11,Not Needed,1,0,148,0
1645,10130,86.81,Wrong Item,6,1,42,1
1662,11293,150.71,Damaged,4,0,42,0
1626,16059,112.26,Wrong Item,6,0,102,0
1063,16957,113.36,Damaged,3,1,128,0
1342,10060,68.21,Wrong Item,3,0,173,0
1938,12211,30.44,Not Needed,1,0,126,0
1874,19740,113.35,Not Needed,6,0,106,0
1918,19973,85.09,Not Needed,0,0,158,0
1351,16276,129.52,Wrong Item,2,0,62,0
1157,15363,72.62,No Reason,5,0,173,0
1588,18152,84.06,Wrong Item,1,0,150,0
1490,17973,133.58,Damaged,3,0,17,0
1657,10037,113.1,Wrong Item,4,0,26,0
1854,15990,69.96,Damaged,2,0,43,0
1462,15438,101.02,Wrong Item,4,0,173,0
1224,17677,157.11,No Reason,3,1,60,0
1916,10473,104.31,No Reason,2,0,139,0
1312,10058,95.56,Not Needed,2,0,104,0
1614,12636,126.86,No Reason,4,1,15,0
1918,12614,110.57,Wrong Item,2,0,148,0
1858,17296,143.31,No Reason,3,0,99,0
1812,14999,122.65,Not Needed,2,0,116,0
1939,19603,127.2,Wrong Item,0,0,122,0
1465,18276,144.77,Damaged,3,1,12,0
1087,19725,91.03,Wrong Item,2,0,177,0
1882,13797,82.04,Not Needed,0,0,127,0
1302,12674,59.63,No Reason,2,0,7,0
1679,16436,93.67,No Reason,2,0,135,0
1434,13120,60.74,Wrong Item,2,0,172,0
1681,19282,110.96,Damaged,1,1,97,0
1134,12076,81.6,Damaged,2,1,151,0
1049,13190,128.87,Damaged,2,0,117,0
1431,14787,123.36,Damaged,3,0,20,0
1339,16056,88.31,Wrong Item,2,0,140,0
1346,17494,129.29,No Reason,2,0,49,0
1645,19400,104.48,Damaged,4,0,178,0
1346,13577,46.86,Wrong Item,3,0,3,0
1648,14741,70.34,Wrong Item,3,0,125,0
1244,16832,78.28,Wrong Item,1,0,148,0
1108,12581,100.31,Damaged,0,0,161,0
1824,13787,87.13,Damaged,4,0,72,0
1798,18707,84.13,Wrong Item,1,0,152,0
1532,17103,117.43,Wrong Item,5,0,104,0
1089,10932,123.61,Wrong Item,1,0,84,0
1295,11663,81.44,No Reason,4,0,131,0
1111,18748,74.51,No Reason,2,0,63,0
1812,17914,137.93,Not Needed,2,1,79,0
1588,19863,181.78,Not Needed,0,0,24,0
1176,19184,71.74,Damaged,3,1,167,0
1342,19820,126.73,No Reason,3,0,6,0
1659,19883,95.83,Not Needed,2,0,125,0
1100,14852,120.28,Wrong Item,1,0,172,0
1757,11104,71.41,Wrong Item,1,0,4,0
1628,11270,62.45,Damaged,0,1,39,0
1603,19601,66.32,Damaged,0,0,20,0
1400,13646,83.08,Not Needed,2,0,161,0
1027,15087,92.96,Wrong Item,2,0,175,0
1936,19522,128.35,Damaged,0,0,149,0
1961,14723,75.0,Damaged,2,0,90,0
1536,12054,80.87,No Reason,0,1,60,0
1057,19145,162.42,Not Needed,0,0,78,0
1497,16658,101.6,Damaged,4,0,118,0
1296,11842,108.56,Not Needed,2,0,130,0
1133,12802,122.36,Wrong Item,1,0,110,0
1330,17735,84.28,Not Needed,1,0,55,0
1248,18201,99.45,Damaged,0,0,110,0
1549,18313,90.33,No Reason,3,0,72,0
1901,16105,97.51,Not Needed,1,0,166,0
1940,12560,125.3,Not Needed,1,0,25,0
1074,13037,120.24,Wrong Item,4,1,17,0
1653,18632,31.53,No Reason,6,0,71,0
1833,12749,129.94,Not Needed,4,1,14,0
1167,10590,89.63,No Reason,1,0,45,0
1770,11368,111.84,Damaged,2,1,21,0
1502,11361,87.77,No Reason,2,0,165,0
1884,18128,98.45,Damaged,2,0,45,0
1354,13773,139.46,Wrong Item,2,0,3,0
1224,12064,110.08,Wrong Item,1,0,20,0
1663,12415,137.93,Wrong Item,5,0,45,0
1530,12951,98.47,Damaged,1,1,88,0
1145,15616,95.35,Not Needed,4,0,22,0
1959,17975,100.37,Damaged,3,0,16,0
1240,17101,61.92,No Reason,1,0,95,0
1883,19768,19.27,No Reason,2,1,65,0
1892,15003,76.58,Damaged,0,0,128,0
1343,18306,130.82,Wrong Item,3,0,176,0
1748,16243,142.62,Wrong Item,2,1,34,0
1034,16581,39.93,No Reason,1,0,59,0
1701,19560,138.6,No Reason,3,1,5,0
1000,18330,82.23,Not Needed,2,0,117,0
1995,14923,57.21,Not Needed,2,0,168,0
1152,16467,131.78,Not Needed,2,1,83,0
1428,14941,84.84,No Reason,0,0,176,0
1944,16437,178.47,Not Needed,1,0,25,0
1507,16076,79.8,No Reason,3,0,161,0
1125,15648,91.71,No Reason,3,0,73,0
1490,18001,70.71,Damaged,0,0,3,0
1481,11315,104.5,Not Needed,3,0,102,0
1344,10073,123.91,Damaged,2,0,8,0
1911,18675,48.09,Damaged,2,0,68,0
1737,11549,119.67,Not Needed,2,0,8,0
1220,11359,87.74,No Reason,3,0,24,0
1914,11896,74.17,No Reason,0,0,39,0
1918,16659,57.96,No Reason,1,0,24,0
1722,15246,129.36,Not Needed,2,0,50,0
1024,16967,108.6,No Reason,4,1,120,0
1527,16661,82.54,Damaged,3,0,145,0
1181,10510,123.38,Wrong Item,2,0,86,0
1498,18614,115.89,Not Needed,3,0,161,0
1840,12432,126.04,Wrong Item,1,0,52,0
1640,11906,149.22,Damaged,1,0,46,0
1041,19150,106.53,Wrong Item,3,0,151,0
1914,19016,157.97,Damaged,4,0,60,0
1480,10064,142.83,Wrong Item,3,0,56,0
1929,14928,123.5,Wrong Item,2,0,76,0
1847,14710,49.26,No Reason,2,0,147,0
1747,16124,103.29,Wrong Item,2,0,70,0
1871,17837,107.39,Damaged,3,0,114,0
1438,10800,106.47,Damaged,3,0,161,0
1401,16063,96.71,Damaged,3,0,53,0
1545,18469,119.38,Not Needed,1,0,64,0
1344,16109,123.37,Damaged,9,0,178,0
1892,19909,49.83,Not Needed,4,0,116,0
1044,16659,140.65,Damaged,1,0,40,0
1645,11238,55.71,Not Needed,1,0,128,0
1020,16582,87.82,Wrong Item,2,0,152,0
1633,14523,73.37,Wrong Item,0,0,51,0
1069,15620,78.35,Damaged,2,0,80,0
1863,11486,132.6,Not Needed,3,1,70,0
1872,14681,103.65,No Reason,2,1,143,0
1047,14470,120.48,No Reason,3,0,20,0
1490,15619,118.96,No Reason,0,0,129,0
1550,18284,42.55,Wrong Item,2,0,68,0
1286,17177,83.27,Wrong Item,3,1,4,0
1009,15441,122.46,Not Needed,4,1,72,0
1541,11840,119.71,Damaged,6,0,145,0
1755,15397,47.3,Wrong Item,1,0,18,0
1273,11621,130.9,Damaged,2,0,5,0
1955,11561,118.48,No Reason,0,0,62,0
1599,15849,71.12,No Reason,2,1,154,0
1755,11416,112.26,Damaged,2,1,158,0
1380,14190,93.13,Not Needed,1,1,148,0
1328,15054,114.76,No Reason,2,0,13,0
1478,11130,45.99,Not Needed,1,0,1,0
1014,19605,89.42,No Reason,3,0,145,0
1515,13597,135.42,Wrong Item,1,1,17,0
1190,12118,116.16,No Reason,2,1,34,0
1167,10663,123.75,Not Needed,0,0,81,0
1520,12634,92.99,Wrong Item,0,0,82,0
1620,12774,116.93,No Reason,3,1,24,0
1136,16194,95.11,Wrong Item,3,0,134,0
1153,13969,72.25,Wrong Item,1,0,130,0
1387,13490,92.44,No Reason,2,0,56,0
1208,19763,143.62,Damaged,1,1,53,0
1271,11523,133.97,Damaged,6,0,15,0
1142,18053,70.23,Not Needed,2,0,147,0
1610,10987,87.48,Not Needed,4,1,132,0
1888,17915,72.27,No Reason,5,0,60,0
1819,16403,105.39,Wrong Item,4,0,158,0
1068,15321,129.92,Wrong Item,2,0,23,0
1246,13845,160.95,Damaged,1,0,127,0
1260,16301,57.18,Damaged,1,0,62,0
1787,10098,125.75,Wrong Item,4,0,172,0
1078,12288,99.77,Wrong Item,4,0,171,0
1657,19706,88.99,Not Needed,2,0,87,0
1622,14297,71.94,Wrong Item,3,0,124,0
1769,18825,153.4,Wrong Item,2,0,79,0
1604,17796,51.13,No Reason,2,0,110,0
1524,17263,85.31,Wrong Item,3,0,166,0
1771,18770,111.02,Damaged,0,0,27,0
1937,13959,113.6,Damaged,2,0,123,0
1620,17385,137.4,Not Needed,4,0,122,0
1329,18464,73.58,Not Needed,3,0,4,0
1188,15338,118.73,No Reason,3,1,14,0
1094,14881,98.11,Not Needed,4,0,104,0
1616,13954,101.21,Wrong Item,1,1,48,0
1007,13927,86.21,Wrong Item,3,1,3,0
1066,18644,104.86,No Reason,3,0,13,0
1495,19367,95.73,Damaged,1,0,137,0
1190,14911,89.31,Wrong Item,2,0,86,0
1365,10413,84.24,Wrong Item,3,0,124,0
1767,11550,111.17,No Reason,1,0,100,0
1520,14526,60.07,Damaged,1,1,43,0
1989,17141,94.23,Not Needed,5,0,76,0
1116,16571,76.97,Wrong Item,2,0,163,0
1266,11946,96.31,Damaged,3,1,127,0
1610,15203,96.69,No Reason,3,0,159,0
1484,10191,126.01,No Reason,1,0,108,0
1508,10040,119.77,Damaged,1,0,64,0
1297,15892,108.75,No Reason,1,0,3,0
1908,19524,105.18,Not Needed,0,0,125,0
1163,13449,94.27,Damaged,1,0,0,0
1375,18327,93.72,Not Needed,3,0,123,0
1652,15909,47.56,No Reason,2,0,76,0
1267,11941,122.01,Not Needed,1,0,20,0
1548,19757,108.0,Not Needed,1,0,78,0
1073,14221,136.01,Not Needed,0,0,168,0
1507,17524,83.36,Not Needed,1,0,40,0
1072,16543,137.81,Damaged,3,0,9,0
1307,16222,94.25,No Reason,2,1,116,0
1198,18580,82.81,No Reason,4,0,131,0
1129,11558,146.36,Wrong Item,2,1,171,0
1757,12121,110.92,Not Needed,3,0,165,0
1823,11028,150.13,Not Needed,3,0,23,0
1571,18273,105.11,Wrong Item,0,1,151,0
1790,15656,124.22,Wrong Item,3,0,18,0
1614,18967,130.86,Not Needed,1,0,83,0
1807,13038,91.56,No Reason,1,1,115,0
1831,11878,110.38,Wrong Item,0,0,170,0
1486,12271,104.63,Not Needed,6,0,74,0
1852,11607,124.97,No Reason,3,0,122,0
1150,13139,68.04,Damaged,3,1,86,0
1668,10605,118.03,Wrong Item,4,0,78,0
1205,14735,127.61,Wrong Item,2,0,84,0
1985,13665,79.51,No Reason,5,0,99,0
1178,15852,73.56,Damaged,3,0,126,0
1196,15462,50.25,No Reason,1,0,140,0
1734,12144,162.35,Wrong Item,1,0,31,0
1088,14270,78.05,Damaged,1,0,9,0
1798,18107,142.54,Not Needed,2,1,58,0
1433,11376,93.76,Wrong Item,1,0,45,0
1787,13462,132.95,No Reason,2,1,100,0
1747,10347,117.43,No Reason,4,1,122,0
1182,10000,163.06,No Reason,3,0,31,0
1208,10062,143.37,No Reason,1,0,176,0
1492,11783,106.39,No Reason,3,1,83,0
1129,18417,109.3,Wrong Item,2,0,38,0
1664,16566,120.37,Damaged,8,0,178,0
1012,11042,180.44,No Reason,6,1,143,1
1633,19036,102.03,No Reason,1,0,38,0
1870,11234,61.22,Not Needed,2,0,59,0
1731,11984,107.34,Not Needed,1,0,132,0
1105,19470,80.78,Damaged,2,1,80,0
1374,11594,106.34,Wrong Item,4,1,175,0
1581,16257,134.53,Wrong Item,1,0,25,0
1706,11952,115.12,Damaged,1,1,50,0
1697,11695,82.2,Damaged,2,0,67,0
1098,10954,93.91,Damaged,4,1,101,0
1593,13291,68.01,No Reason,1,0,109,0
1586,18548,138.27,Wrong Item,5,1,153,1
1885,10968,124.62,Damaged,1,0,19,0
1851,10241,67.35,Not Needed,3,0,70,0
1191,14234,175.63,No Reason,2,1,151,0
1324,18338,93.49,No Reason,0,0,66,0
1978,17349,108.87,No Reason,1,0,49,0
1725,15161,89.87,No Reason,1,0,117,0
1826,18734,112.6,Damaged,3,0,15,0
1955,18883,102.82,No Reason,0,0,160,0
1466,11025,58.07,Not Needed,2,0,177,0
1893,13359,135.21,Not Needed,0,0,115,0
