user_id,event_type,timestamp,device,source,user_segment,utm_medium,campaign
U0367,cart_add,2025-07-22 15:52:41,tablet,instagram,New User,cpc,new-launch
U0367,checkout,2025-07-22 15:57:41,tablet,instagram,New User,cpc,new-launch
U0368,ad_click,2025-07-22 09:49:36,tablet,linkedin,Returning User,referral,clearance
U0368,product_view,2025-07-22 09:50:36,tablet,linkedin,Returning User,referral,clearance
U0368,cart_add,2025-07-22 09:53:36,tablet,linkedin,Returning User,referral,clearance
U0368,checkout,2025-07-22 09:52:36,tablet,linkedin,Returning User,referral,clearance
U0370,ad_click,2025-07-22 12:56:13,mobile,linkedin,Returning User,organic,clearance
U0370,product_view,2025-07-22 12:59:13,mobile,linkedin,Returning User,organic,clearance
U0371,ad_click,2025-07-22 13:46:36,desktop,linkedin,New User,email,new-launch
U0371,product_view,2025-07-22 13:47:36,desktop,linkedin,New User,email,new-launch
U0371,cart_add,2025-07-22 13:50:36,desktop,linkedin,New User,email,new-launch
U0373,ad_click,2025-07-22 09:25:22,mobile,linkedin,At Risk,referral,retarget
U0373,product_view,2025-07-22 09:26:22,mobile,linkedin,At Risk,referral,retarget
U0374,ad_click,2025-07-22 19:22:12,tablet,instagram,At Risk,organic,prime-deal
U0374,product_view,2025-07-22 19:24:12,tablet,instagram,At Risk,organic,prime-deal
U0374,cart_add,2025-07-22 19:24:12,tablet,instagram,At Risk,organic,prime-deal
U0374,checkout,2025-07-22 19:31:12,tablet,instagram,At Risk,organic,prime-deal
U0375,ad_click,2025-07-22 17:15:03,mobile,twitter,New User,organic,prime-deal
U0375,product_view,2025-07-22 17:16:03,mobile,twitter,New User,organic,prime-deal
U0376,ad_click,2025-07-22 19:20:00,desktop,twitter,Returning User,referral,prime-deal
U0377,ad_click,2025-07-22 20:25:13,desktop,twitter,New User,email,prime-deal
U0378,ad_click,2025-07-22 11:49:08,tablet,linkedin,Returning User,referral,prime-deal
U0379,ad_click,2025-07-22 08:07:15,tablet,instagram,New User,referral,new-launch
U0382,ad_click,2025-07-22 17:37:15,tablet,twitter,High Value,organic,new-launch
U0382,product_view,2025-07-22 17:39:15,tablet,twitter,High Value,organic,new-launch
U0383,ad_click,2025-07-22 11:59:22,desktop,instagram,High Value,organic,retarget
U0383,product_view,2025-07-22 12:01:22,desktop,instagram,High Value,organic,retarget
U0383,cart_add,2025-07-22 12:01:22,desktop,instagram,High Value,organic,retarget
U0383,checkout,2025-07-22 12:08:22,desktop,instagram,High Value,organic,retarget
U0384,ad_click,2025-07-22 16:00:11,mobile,twitter,New User,cpc,retarget
U0384,product_view,2025-07-22 16:01:11,mobile,twitter,New User,cpc,retarget
U0384,cart_add,2025-07-22 16:02:11,mobile,twitter,New User,cpc,retarget
U0384,checkout,2025-07-22 16:09:11,mobile,twitter,New User,cpc,retarget
U0386,ad_click,2025-07-22 12:27:54,tablet,facebook,At Risk,referral,new-launch
U0386,product_view,2025-07-22 12:30:54,tablet,facebook,At Risk,referral,new-launch
U0386,cart_add,2025-07-22 12:29:54,tablet,facebook,At Risk,referral,new-launch
U0386,checkout,2025-07-22 12:33:54,tablet,facebook,At Risk,referral,new-launch
U0387,ad_click,2025-07-22 19:49:36,desktop,google,New User,organic,retarget
U0387,product_view,2025-07-22 19:50:36,desktop,google,New User,organic,retarget
U0388,ad_click,2025-07-22 08:12:41,tablet,facebook,New User,referral,clearance
U0388,product_view,2025-07-22 08:15:41,tablet,facebook,New User,referral,clearance
U0388,cart_add,2025-07-22 08:14:41,tablet,facebook,New User,referral,clearance
U0388,checkout,2025-07-22 08:18:41,tablet,facebook,New User,referral,clearance
U0389,ad_click,2025-07-22 13:59:56,tablet,linkedin,At Risk,email,new-launch
U0389,product_view,2025-07-22 14:02:56,tablet,linkedin,At Risk,email,new-launch
U0389,cart_add,2025-07-22 14:05:56,tablet,linkedin,At Risk,email,new-launch
U0390,ad_click,2025-07-22 16:57:12,desktop,twitter,New User,email,prime-deal
U0390,product_view,2025-07-22 16:58:12,desktop,twitter,New User,email,prime-deal
U0390,cart_add,2025-07-22 17:03:12,desktop,twitter,New User,email,prime-deal
U0390,checkout,2025-07-22 17:06:12,desktop,twitter,New User,email,prime-deal
U0391,ad_click,2025-07-22 19:43:48,desktop,instagram,At Risk,email,retarget
U0391,product_view,2025-07-22 19:45:48,desktop,instagram,At Risk,email,retarget
U0391,cart_add,2025-07-22 19:49:48,desktop,instagram,At Risk,email,retarget
U0391,checkout,2025-07-22 19:46:48,desktop,instagram,At Risk,email,retarget
U0393,ad_click,2025-07-22 08:51:01,mobile,instagram,High Value,referral,new-launch
U0393,product_view,2025-07-22 08:52:01,mobile,instagram,High Value,referral,new-launch
U0393,cart_add,2025-07-22 08:57:01,mobile,instagram,High Value,referral,new-launch
U0393,checkout,2025-07-22 09:00:01,mobile,instagram,High Value,referral,new-launch
U0394,ad_click,2025-07-22 18:15:05,desktop,facebook,Returning User,cpc,prime-deal
U0394,product_view,2025-07-22 18:18:05,desktop,facebook,Returning User,cpc,prime-deal
U0394,cart_add,2025-07-22 18:21:05,desktop,facebook,Returning User,cpc,prime-deal
U0394,checkout,2025-07-22 18:18:05,desktop,facebook,Returning User,cpc,prime-deal
U0396,ad_click,2025-07-22 20:32:42,mobile,google,New User,cpc,new-launch
U0396,product_view,2025-07-22 20:35:42,mobile,google,New User,cpc,new-launch
U0396,cart_add,2025-07-22 20:34:42,mobile,google,New User,cpc,new-launch
U0396,checkout,2025-07-22 20:38:42,mobile,google,New User,cpc,new-launch
U0397,ad_click,2025-07-22 16:11:20,desktop,facebook,New User,cpc,clearance
U0397,product_view,2025-07-22 16:13:20,desktop,facebook,New User,cpc,clearance
U0397,cart_add,2025-07-22 16:13:20,desktop,facebook,New User,cpc,clearance
U0398,ad_click,2025-07-22 18:02:08,desktop,linkedin,Returning User,cpc,retarget
U0398,product_view,2025-07-22 18:03:08,desktop,linkedin,Returning User,cpc,retarget
U0398,cart_add,2025-07-22 18:06:08,desktop,linkedin,Returning User,cpc,retarget
U0398,checkout,2025-07-22 18:11:08,desktop,linkedin,Returning User,cpc,retarget
U0399,ad_click,2025-07-22 10:47:47,desktop,twitter,At Risk,email,retarget
U0399,product_view,2025-07-22 10:48:47,desktop,twitter,At Risk,email,retarget
U0399,cart_add,2025-07-22 10:53:47,desktop,twitter,At Risk,email,retarget
U0399,checkout,2025-07-22 10:56:47,desktop,twitter,At Risk,email,retarget
U0400,ad_click,2025-07-22 13:42:14,desktop,instagram,Returning User,referral,clearance
U0400,product_view,2025-07-22 13:45:14,desktop,instagram,Returning User,referral,clearance
U0400,cart_add,2025-07-22 13:46:14,desktop,instagram,Returning User,referral,clearance
U0400,checkout,2025-07-22 13:45:14,desktop,instagram,Returning User,referral,clearance
U0401,ad_click,2025-07-22 11:18:58,tablet,linkedin,New User,organic,clearance
U0402,ad_click,2025-07-22 15:27:09,tablet,instagram,New User,email,retarget
U0402,product_view,2025-07-22 15:30:09,tablet,instagram,New User,email,retarget
U0402,cart_add,2025-07-22 15:31:09,tablet,instagram,New User,email,retarget
U0402,checkout,2025-07-22 15:36:09,tablet,instagram,New User,email,retarget
U0403,ad_click,2025-07-22 17:56:06,mobile,twitter,High Value,cpc,prime-deal
U0404,ad_click,2025-07-22 14:38:41,desktop,facebook,At Risk,email,clearance
U0404,product_view,2025-07-22 14:41:41,desktop,facebook,At Risk,email,clearance
U0404,cart_add,2025-07-22 14:44:41,desktop,facebook,At Risk,email,clearance
U0405,ad_click,2025-07-22 11:44:19,desktop,facebook,Returning User,referral,new-launch
U0406,ad_click,2025-07-22 10:45:32,mobile,linkedin,New User,cpc,retarget
U0406,product_view,2025-07-22 10:47:32,mobile,linkedin,New User,cpc,retarget
U0406,cart_add,2025-07-22 10:49:32,mobile,linkedin,New User,cpc,retarget
U0406,checkout,2025-07-22 10:54:32,mobile,linkedin,New User,cpc,retarget
U0407,ad_click,2025-07-22 08:11:45,mobile,facebook,New User,referral,new-launch
U0407,product_view,2025-07-22 08:13:45,mobile,facebook,New User,referral,new-launch
U0407,cart_add,2025-07-22 08:13:45,mobile,facebook,New User,referral,new-launch
U0407,checkout,2025-07-22 08:17:45,mobile,facebook,New User,referral,new-launch
U0408,ad_click,2025-07-22 17:55:23,mobile,instagram,High Value,cpc,clearance
U0409,ad_click,2025-07-22 13:02:43,tablet,google,Returning User,cpc,retarget
U0409,product_view,2025-07-22 13:05:43,tablet,google,Returning User,cpc,retarget
U0409,cart_add,2025-07-22 13:06:43,tablet,google,Returning User,cpc,retarget
U0409,checkout,2025-07-22 13:08:43,tablet,google,Returning User,cpc,retarget
U0410,ad_click,2025-07-22 19:06:32,mobile,instagram,High Value,cpc,retarget
U0410,product_view,2025-07-22 19:08:32,mobile,instagram,High Value,cpc,retarget
U0411,ad_click,2025-07-22 08:37:46,mobile,instagram,At Risk,referral,prime-deal
U0411,product_view,2025-07-22 08:39:46,mobile,instagram,At Risk,referral,prime-deal
U0411,cart_add,2025-07-22 08:43:46,mobile,instagram,At Risk,referral,prime-deal
U0411,checkout,2025-07-22 08:40:46,mobile,instagram,At Risk,referral,prime-deal
U0412,ad_click,2025-07-22 18:24:49,desktop,linkedin,High Value,organic,retarget
U0412,product_view,2025-07-22 18:25:49,desktop,linkedin,High Value,organic,retarget
U0412,cart_add,2025-07-22 18:26:49,desktop,linkedin,High Value,organic,retarget
U0413,ad_click,2025-07-22 16:34:01,desktop,twitter,High Value,cpc,new-launch
U0413,product_view,2025-07-22 16:35:01,desktop,twitter,High Value,cpc,new-launch
U0413,cart_add,2025-07-22 16:40:01,desktop,twitter,High Value,cpc,new-launch
U0413,checkout,2025-07-22 16:40:01,desktop,twitter,High Value,cpc,new-launch
U0414,ad_click,2025-07-22 15:12:57,desktop,facebook,High Value,organic,retarget
U0414,product_view,2025-07-22 15:13:57,desktop,facebook,High Value,organic,retarget
U0414,cart_add,2025-07-22 15:16:57,desktop,facebook,High Value,organic,retarget
U0414,checkout,2025-07-22 15:15:57,desktop,facebook,High Value,organic,retarget
U0415,ad_click,2025-07-22 08:59:55,mobile,linkedin,New User,referral,prime-deal
U0415,product_view,2025-07-22 09:02:55,mobile,linkedin,New User,referral,prime-deal
U0415,cart_add,2025-07-22 09:03:55,mobile,linkedin,New User,referral,prime-deal
U0415,checkout,2025-07-22 09:05:55,mobile,linkedin,New User,referral,prime-deal
U0416,ad_click,2025-07-22 17:04:27,mobile,google,New User,email,prime-deal
U0417,ad_click,2025-07-22 14:49:42,tablet,twitter,At Risk,organic,retarget
U0417,product_view,2025-07-22 14:52:42,tablet,twitter,At Risk,organic,retarget
U0417,cart_add,2025-07-22 14:55:42,tablet,twitter,At Risk,organic,retarget
U0417,checkout,2025-07-22 14:58:42,tablet,twitter,At Risk,organic,retarget
U0418,ad_click,2025-07-22 09:20:38,desktop,linkedin,At Risk,organic,retarget
U0418,product_view,2025-07-22 09:23:38,desktop,linkedin,At Risk,organic,retarget
U0418,cart_add,2025-07-22 09:22:38,desktop,linkedin,At Risk,organic,retarget
U0418,checkout,2025-07-22 09:29:38,desktop,linkedin,At Risk,organic,retarget
U0420,ad_click,2025-07-22 08:58:51,desktop,google,Returning User,cpc,prime-deal
U0420,product_view,2025-07-22 09:00:51,desktop,google,Returning User,cpc,prime-deal
U0420,cart_add,2025-07-22 09:00:51,desktop,google,Returning User,cpc,prime-deal
U0420,checkout,2025-07-22 09:04:51,desktop,google,Returning User,cpc,prime-deal
U0421,ad_click,2025-07-22 08:10:48,tablet,twitter,At Risk,cpc,clearance
U0421,product_view,2025-07-22 08:12:48,tablet,twitter,At Risk,cpc,clearance
U0421,cart_add,2025-07-22 08:14:48,tablet,twitter,At Risk,cpc,clearance
U0422,ad_click,2025-07-22 13:45:20,tablet,facebook,High Value,cpc,new-launch
U0423,ad_click,2025-07-22 17:14:44,mobile,google,Returning User,email,clearance
U0423,product_view,2025-07-22 17:17:44,mobile,google,Returning User,email,clearance
U0423,cart_add,2025-07-22 17:20:44,mobile,google,Returning User,email,clearance
U0423,checkout,2025-07-22 17:20:44,mobile,google,Returning User,email,clearance
U0424,ad_click,2025-07-22 13:49:51,tablet,linkedin,At Risk,email,prime-deal
U0424,product_view,2025-07-22 13:52:51,tablet,linkedin,At Risk,email,prime-deal
U0425,ad_click,2025-07-22 19:24:35,mobile,facebook,At Risk,cpc,prime-deal
U0425,product_view,2025-07-22 19:25:35,mobile,facebook,At Risk,cpc,prime-deal
U0425,cart_add,2025-07-22 19:28:35,mobile,facebook,At Risk,cpc,prime-deal
U0425,checkout,2025-07-22 19:33:35,mobile,facebook,At Risk,cpc,prime-deal
U0426,ad_click,2025-07-22 16:32:25,desktop,instagram,Returning User,organic,new-launch
U0427,ad_click,2025-07-22 10:35:40,tablet,linkedin,Returning User,organic,new-launch
U0428,ad_click,2025-07-22 18:33:57,tablet,google,High Value,cpc,clearance
U0428,product_view,2025-07-22 18:35:57,tablet,google,High Value,cpc,clearance
U0428,cart_add,2025-07-22 18:37:57,tablet,google,High Value,cpc,clearance
U0429,ad_click,2025-07-22 20:28:01,desktop,google,Returning User,organic,prime-deal
U0429,product_view,2025-07-22 20:29:01,desktop,google,Returning User,organic,prime-deal
U0429,cart_add,2025-07-22 20:34:01,desktop,google,Returning User,organic,prime-deal
U0429,checkout,2025-07-22 20:31:01,desktop,google,Returning User,organic,prime-deal
U0430,ad_click,2025-07-22 18:53:33,desktop,google,High Value,referral,clearance
U0430,product_view,2025-07-22 18:56:33,desktop,google,High Value,referral,clearance
U0430,cart_add,2025-07-22 18:57:33,desktop,google,High Value,referral,clearance
U0430,checkout,2025-07-22 19:02:33,desktop,google,High Value,referral,clearance
U0432,ad_click,2025-07-22 20:46:24,mobile,twitter,High Value,organic,clearance
U0432,product_view,2025-07-22 20:48:24,mobile,twitter,High Value,organic,clearance
U0432,cart_add,2025-07-22 20:50:24,mobile,twitter,High Value,organic,clearance
U0432,checkout,2025-07-22 20:49:24,mobile,twitter,High Value,organic,clearance
U0433,ad_click,2025-07-22 12:45:45,mobile,facebook,New User,email,clearance
U0433,product_view,2025-07-22 12:48:45,mobile,facebook,New User,email,clearance
U0433,cart_add,2025-07-22 12:47:45,mobile,facebook,New User,email,clearance
U0433,checkout,2025-07-22 12:48:45,mobile,facebook,New User,email,clearance
U0434,ad_click,2025-07-22 19:06:25,desktop,facebook,High Value,cpc,retarget
U0434,product_view,2025-07-22 19:07:25,desktop,facebook,High Value,cpc,retarget
U0435,ad_click,2025-07-22 18:41:06,mobile,facebook,High Value,email,prime-deal
U0435,product_view,2025-07-22 18:43:06,mobile,facebook,High Value,email,prime-deal
U0435,cart_add,2025-07-22 18:45:06,mobile,facebook,High Value,email,prime-deal
U0435,checkout,2025-07-22 18:47:06,mobile,facebook,High Value,email,prime-deal
U0436,ad_click,2025-07-22 11:59:41,desktop,google,High Value,referral,new-launch
U0436,product_view,2025-07-22 12:00:41,desktop,google,High Value,referral,new-launch
U0436,cart_add,2025-07-22 12:05:41,desktop,google,High Value,referral,new-launch
U0436,checkout,2025-07-22 12:08:41,desktop,google,High Value,referral,new-launch
U0438,ad_click,2025-07-22 12:05:58,tablet,google,At Risk,email,clearance
U0438,product_view,2025-07-22 12:07:58,tablet,google,At Risk,email,clearance
U0438,cart_add,2025-07-22 12:07:58,tablet,google,At Risk,email,clearance
U0439,ad_click,2025-07-22 17:06:20,desktop,facebook,New User,cpc,retarget
U0439,product_view,2025-07-22 17:09:20,desktop,facebook,New User,cpc,retarget
U0439,cart_add,2025-07-22 17:08:20,desktop,facebook,New User,cpc,retarget
U0439,checkout,2025-07-22 17:15:20,desktop,facebook,New User,cpc,retarget
U0440,ad_click,2025-07-22 09:52:35,mobile,google,Returning User,referral,clearance
U0440,product_view,2025-07-22 09:54:35,mobile,google,Returning User,referral,clearance
U0440,cart_add,2025-07-22 09:56:35,mobile,google,Returning User,referral,clearance
U0440,checkout,2025-07-22 09:55:35,mobile,google,Returning User,referral,clearance
U0441,ad_click,2025-07-22 20:32:11,mobile,twitter,Returning User,email,prime-deal
U0442,ad_click,2025-07-22 12:45:58,tablet,google,New User,referral,new-launch
U0442,product_view,2025-07-22 12:47:58,tablet,google,New User,referral,new-launch
U0442,cart_add,2025-07-22 12:47:58,tablet,google,New User,referral,new-launch
U0442,checkout,2025-07-22 12:51:58,tablet,google,New User,referral,new-launch
U0443,ad_click,2025-07-22 09:49:16,tablet,linkedin,New User,referral,prime-deal
U0443,product_view,2025-07-22 09:52:16,tablet,linkedin,New User,referral,prime-deal
U0443,cart_add,2025-07-22 09:53:16,tablet,linkedin,New User,referral,prime-deal
U0444,ad_click,2025-07-22 12:16:10,tablet,instagram,At Risk,cpc,clearance
U0445,ad_click,2025-07-22 11:30:50,tablet,twitter,High Value,cpc,new-launch
U0445,product_view,2025-07-22 11:31:50,tablet,twitter,High Value,cpc,new-launch
U0445,cart_add,2025-07-22 11:36:50,tablet,twitter,High Value,cpc,new-launch
U0445,checkout,2025-07-22 11:33:50,tablet,twitter,High Value,cpc,new-launch
U0446,ad_click,2025-07-22 11:15:04,tablet,twitter,Returning User,cpc,new-launch
U0446,product_view,2025-07-22 11:16:04,tablet,twitter,Returning User,cpc,new-launch
U0446,cart_add,2025-07-22 11:19:04,tablet,twitter,Returning User,cpc,new-launch
U0446,checkout,2025-07-22 11:24:04,tablet,twitter,Returning User,cpc,new-launch
U0447,ad_click,2025-07-22 13:59:32,desktop,google,New User,organic,retarget
U0447,product_view,2025-07-22 14:01:32,desktop,google,New User,organic,retarget
U0447,cart_add,2025-07-22 14:05:32,desktop,google,New User,organic,retarget
U0447,checkout,2025-07-22 14:05:32,desktop,google,New User,organic,retarget
U0448,ad_click,2025-07-22 12:11:46,tablet,facebook,Returning User,organic,retarget
U0448,product_view,2025-07-22 12:13:46,tablet,facebook,Returning User,organic,retarget
U0448,cart_add,2025-07-22 12:13:46,tablet,facebook,Returning User,organic,retarget
U0448,checkout,2025-07-22 12:17:46,tablet,facebook,Returning User,organic,retarget
U0449,ad_click,2025-07-22 13:35:41,mobile,facebook,New User,cpc,clearance
U0449,product_view,2025-07-22 13:38:41,mobile,facebook,New User,cpc,clearance
U0449,cart_add,2025-07-22 13:37:41,mobile,facebook,New User,cpc,clearance
U0449,checkout,2025-07-22 13:38:41,mobile,facebook,New User,cpc,clearance
U0450,ad_click,2025-07-22 10:10:59,desktop,instagram,High Value,email,clearance
U0450,product_view,2025-07-22 10:12:59,desktop,instagram,High Value,email,clearance
U0452,ad_click,2025-07-22 13:28:22,tablet,instagram,High Value,referral,retarget
U0452,product_view,2025-07-22 13:30:22,tablet,instagram,High Value,referral,retarget
U0453,ad_click,2025-07-22 18:37:42,mobile,google,High Value,organic,retarget
U0453,product_view,2025-07-22 18:40:42,mobile,google,High Value,organic,retarget
U0453,cart_add,2025-07-22 18:41:42,mobile,google,High Value,organic,retarget
U0454,ad_click,2025-07-22 15:57:48,desktop,google,High Value,organic,clearance
U0454,product_view,2025-07-22 15:58:48,desktop,google,High Value,organic,clearance
U0454,cart_add,2025-07-22 16:03:48,desktop,google,High Value,organic,clearance
U0454,checkout,2025-07-22 16:06:48,desktop,google,High Value,organic,clearance
U0455,ad_click,2025-07-22 19:05:28,desktop,twitter,New User,referral,retarget
U0455,product_view,2025-07-22 19:08:28,desktop,twitter,New User,referral,retarget
U0455,cart_add,2025-07-22 19:07:28,desktop,twitter,New User,referral,retarget
U0455,checkout,2025-07-22 19:08:28,desktop,twitter,New User,referral,retarget
U0456,ad_click,2025-07-22 08:46:52,desktop,instagram,Returning User,email,retarget
U0457,ad_click,2025-07-22 19:43:56,desktop,google,New User,referral,clearance
U0457,product_view,2025-07-22 19:45:56,desktop,google,New User,referral,clearance
U0458,ad_click,2025-07-22 19:57:29,mobile,instagram,High Value,organic,retarget
U0458,product_view,2025-07-22 20:00:29,mobile,instagram,High Value,organic,retarget
U0459,ad_click,2025-07-22 08:19:09,tablet,linkedin,High Value,cpc,retarget
U0459,product_view,2025-07-22 08:22:09,tablet,linkedin,High Value,cpc,retarget
U0459,cart_add,2025-07-22 08:21:09,tablet,linkedin,High Value,cpc,retarget
U0460,ad_click,2025-07-22 14:56:04,mobile,linkedin,High Value,cpc,clearance
U0460,product_view,2025-07-22 14:57:04,mobile,linkedin,High Value,cpc,clearance
U0460,cart_add,2025-07-22 14:58:04,mobile,linkedin,High Value,cpc,clearance
U0460,checkout,2025-07-22 14:59:04,mobile,linkedin,High Value,cpc,clearance
U0461,ad_click,2025-07-22 16:23:25,mobile,linkedin,Returning User,organic,new-launch
U0461,product_view,2025-07-22 16:26:25,mobile,linkedin,Returning User,organic,new-launch
U0461,cart_add,2025-07-22 16:25:25,mobile,linkedin,Returning User,organic,new-launch
U0461,checkout,2025-07-22 16:26:25,mobile,linkedin,Returning User,organic,new-launch
U0462,ad_click,2025-07-22 15:25:09,tablet,linkedin,New User,referral,new-launch
U0462,product_view,2025-07-22 15:28:09,tablet,linkedin,New User,referral,new-launch
U0462,cart_add,2025-07-22 15:31:09,tablet,linkedin,New User,referral,new-launch
U0463,ad_click,2025-07-22 17:48:53,desktop,google,High Value,organic,clearance
U0463,product_view,2025-07-22 17:49:53,desktop,google,High Value,organic,clearance
U0463,cart_add,2025-07-22 17:50:53,desktop,google,High Value,organic,clearance
U0463,checkout,2025-07-22 17:54:53,desktop,google,High Value,organic,clearance
U0464,ad_click,2025-07-22 13:13:35,desktop,google,New User,referral,clearance
U0466,ad_click,2025-07-22 14:17:48,mobile,linkedin,High Value,email,retarget
U0466,product_view,2025-07-22 14:19:48,mobile,linkedin,High Value,email,retarget
U0466,cart_add,2025-07-22 14:21:48,mobile,linkedin,High Value,email,retarget
U0466,checkout,2025-07-22 14:23:48,mobile,linkedin,High Value,email,retarget
U0467,ad_click,2025-07-22 13:00:56,desktop,google,High Value,cpc,retarget
U0469,ad_click,2025-07-22 20:22:18,tablet,linkedin,At Risk,referral,clearance
U0469,product_view,2025-07-22 20:24:18,tablet,linkedin,At Risk,referral,clearance
U0469,cart_add,2025-07-22 20:24:18,tablet,linkedin,At Risk,referral,clearance
U0469,checkout,2025-07-22 20:28:18,tablet,linkedin,At Risk,referral,clearance
U0470,ad_click,2025-07-22 11:51:41,tablet,facebook,Returning User,organic,clearance
U0470,product_view,2025-07-22 11:53:41,tablet,facebook,Returning User,organic,clearance
U0470,cart_add,2025-07-22 11:57:41,tablet,facebook,Returning User,organic,clearance
U0470,checkout,2025-07-22 11:57:41,tablet,facebook,Returning User,organic,clearance
U0471,ad_click,2025-07-22 08:59:59,tablet,linkedin,New User,referral,retarget
U0472,ad_click,2025-07-22 18:34:31,desktop,instagram,New User,email,clearance
U0472,product_view,2025-07-22 18:36:31,desktop,instagram,New User,email,clearance
U0472,cart_add,2025-07-22 18:38:31,desktop,instagram,New User,email,clearance
U0472,checkout,2025-07-22 18:37:31,desktop,instagram,New User,email,clearance
U0474,ad_click,2025-07-22 17:48:55,tablet,google,New User,referral,new-launch
U0474,product_view,2025-07-22 17:51:55,tablet,google,New User,referral,new-launch
U0474,cart_add,2025-07-22 17:54:55,tablet,google,New User,referral,new-launch
U0474,checkout,2025-07-22 17:51:55,tablet,google,New User,referral,new-launch
U0476,ad_click,2025-07-22 13:25:24,mobile,google,High Value,cpc,prime-deal
U0476,product_view,2025-07-22 13:28:24,mobile,google,High Value,cpc,prime-deal
U0476,cart_add,2025-07-22 13:29:24,mobile,google,High Value,cpc,prime-deal
U0476,checkout,2025-07-22 13:31:24,mobile,google,High Value,cpc,prime-deal
U0477,ad_click,2025-07-22 16:06:32,mobile,twitter,Returning User,cpc,prime-deal
U0477,product_view,2025-07-22 16:07:32,mobile,twitter,Returning User,cpc,prime-deal
U0477,cart_add,2025-07-22 16:12:32,mobile,twitter,Returning User,cpc,prime-deal
U0478,ad_click,2025-07-22 13:52:17,tablet,linkedin,Returning User,organic,retarget
U0479,ad_click,2025-07-22 11:54:25,tablet,google,High Value,referral,new-launch
U0479,product_view,2025-07-22 11:56:25,tablet,google,High Value,referral,new-launch
U0479,cart_add,2025-07-22 11:58:25,tablet,google,High Value,referral,new-launch
U0479,checkout,2025-07-22 11:57:25,tablet,google,High Value,referral,new-launch
U0480,ad_click,2025-07-22 17:11:13,tablet,instagram,New User,cpc,retarget
U0480,product_view,2025-07-22 17:12:13,tablet,instagram,New User,cpc,retarget
U0480,cart_add,2025-07-22 17:13:13,tablet,instagram,New User,cpc,retarget
U0480,checkout,2025-07-22 17:14:13,tablet,instagram,New User,cpc,retarget
U0481,ad_click,2025-07-22 10:31:57,tablet,twitter,Returning User,organic,prime-deal
U0481,product_view,2025-07-22 10:33:57,tablet,twitter,Returning User,organic,prime-deal
U0481,cart_add,2025-07-22 10:37:57,tablet,twitter,Returning User,organic,prime-deal
U0481,checkout,2025-07-22 10:40:57,tablet,twitter,Returning User,organic,prime-deal
U0482,ad_click,2025-07-22 18:39:19,desktop,linkedin,Returning User,email,new-launch
U0482,product_view,2025-07-22 18:40:19,desktop,linkedin,Returning User,email,new-launch
U0482,cart_add,2025-07-22 18:41:19,desktop,linkedin,Returning User,email,new-launch
U0482,checkout,2025-07-22 18:48:19,desktop,linkedin,Returning User,email,new-launch
U0483,ad_click,2025-07-22 16:50:50,tablet,twitter,High Value,organic,retarget
U0483,product_view,2025-07-22 16:52:50,tablet,twitter,High Value,organic,retarget
U0484,ad_click,2025-07-22 17:53:11,desktop,facebook,New User,email,new-launch
U0484,product_view,2025-07-22 17:55:11,desktop,facebook,New User,email,new-launch
U0484,cart_add,2025-07-22 17:59:11,desktop,facebook,New User,email,new-launch
U0484,checkout,2025-07-22 17:59:11,desktop,facebook,New User,email,new-launch
U0485,ad_click,2025-07-22 08:48:26,mobile,google,High Value,organic,new-launch
U0485,product_view,2025-07-22 08:50:26,mobile,google,High Value,organic,new-launch
U0485,cart_add,2025-07-22 08:54:26,mobile,google,High Value,organic,new-launch
U0485,checkout,2025-07-22 08:51:26,mobile,google,High Value,organic,new-launch
U0486,ad_click,2025-07-22 19:40:45,mobile,google,Returning User,organic,clearance
U0486,product_view,2025-07-22 19:41:45,mobile,google,Returning User,organic,clearance
U0486,cart_add,2025-07-22 19:42:45,mobile,google,Returning User,organic,clearance
U0488,ad_click,2025-07-22 12:27:53,tablet,linkedin,Returning User,organic,clearance
U0488,product_view,2025-07-22 12:29:53,tablet,linkedin,Returning User,organic,clearance
U0488,cart_add,2025-07-22 12:33:53,tablet,linkedin,Returning User,organic,clearance
U0488,checkout,2025-07-22 12:30:53,tablet,linkedin,Returning User,organic,clearance
U0489,ad_click,2025-07-22 20:42:26,mobile,instagram,At Risk,cpc,retarget
U0489,product_view,2025-07-22 20:43:26,mobile,instagram,At Risk,cpc,retarget
U0489,cart_add,2025-07-22 20:48:26,mobile,instagram,At Risk,cpc,retarget
U0489,checkout,2025-07-22 20:45:26,mobile,instagram,At Risk,cpc,retarget
U0490,ad_click,2025-07-22 18:13:37,tablet,facebook,New User,referral,retarget
U0490,product_view,2025-07-22 18:15:37,tablet,facebook,New User,referral,retarget
U0490,cart_add,2025-07-22 18:19:37,tablet,facebook,New User,referral,retarget
U0490,checkout,2025-07-22 18:19:37,tablet,facebook,New User,referral,retarget
U0491,ad_click,2025-07-22 14:07:59,mobile,linkedin,New User,cpc,retarget
U0491,product_view,2025-07-22 14:10:59,mobile,linkedin,New User,cpc,retarget
U0491,cart_add,2025-07-22 14:13:59,mobile,linkedin,New User,cpc,retarget
U0491,checkout,2025-07-22 14:10:59,mobile,linkedin,New User,cpc,retarget
U0493,ad_click,2025-07-22 19:56:34,tablet,linkedin,Returning User,email,clearance
U0493,product_view,2025-07-22 19:58:34,tablet,linkedin,Returning User,email,clearance
U0493,cart_add,2025-07-22 20:00:34,tablet,linkedin,Returning User,email,clearance
