employee_id,avg_leadership_score,completed_mentorships,last_promotion_status,high_potential_flag,promotion_ready_flag
47883,2.7,2,promoted,no,no
47884,3.126,3,promoted,no,no
47885,2.8875,1,not_promoted,no,no
47888,3.0849999999999995,0,promoted,no,no
47892,2.55,2,not_promoted,no,yes
47895,3.3100000000000005,0,promoted,no,no
47898,3.46,1,promoted,no,no
47899,3.885,0,not_promoted,yes,no
47902,2.3175,2,promoted,no,no
47909,2.56,0,promoted,no,no
47911,3.06,0,unknown,no,no
47912,3.05,0,promoted,no,no
47918,0.0,0,not_promoted,no,no
47920,3.86,3,promoted,yes,no
47923,2.228333333333333,1,not_promoted,no,no
47924,4.082,0,not_promoted,yes,no
47927,2.5966666666666667,2,not_promoted,no,yes
47930,2.05,1,promoted,no,no
47932,3.6,0,not_promoted,yes,no
47934,3.385,1,promoted,no,no
47935,3.1775,1,not_promoted,no,no
47942,0.0,2,promoted,no,no
47944,2.4375,0,not_promoted,no,no
47945,3.258,1,promoted,no,no
47959,3.436666666666666,1,unknown,no,no
47963,2.78,0,not_promoted,no,no
47964,3.2,1,promoted,no,no
47966,3.3549999999999995,0,promoted,no,no
47969,3.2775,0,promoted,no,no
47975,2.45,0,promoted,no,no
47980,2.1,0,not_promoted,no,no
47985,3.963333333333333,2,not_promoted,yes,yes
47989,3.4800000000000004,1,promoted,no,no
47990,2.546666666666667,2,not_promoted,no,yes
47991,3.0250000000000004,0,not_promoted,no,no
47992,2.77,1,promoted,no,no
47994,3.41,2,promoted,no,no
47998,1.39,1,not_promoted,no,no
48001,4.07,0,promoted,yes,no
48002,2.4083333333333337,0,not_promoted,no,no
48008,2.393333333333333,1,promoted,no,no
48012,2.29,1,not_promoted,no,no
48014,4.256666666666667,1,not_promoted,yes,no
48015,3.355,2,not_promoted,no,yes
48017,4.07,0,promoted,yes,no
48019,3.1525,0,unknown,no,no
48020,3.27,1,promoted,no,no
48021,3.9,0,not_promoted,yes,no
48028,2.56,1,promoted,no,no
48029,2.405,0,not_promoted,no,no
48031,3.1533333333333338,1,not_promoted,no,no
48043,2.6666666666666665,2,not_promoted,no,yes
48052,2.628,1,not_promoted,no,no
48059,3.115,0,promoted,no,no
48069,2.74,0,not_promoted,no,no
48073,2.55,1,not_promoted,no,no
48075,2.37,1,not_promoted,no,no
48088,2.36,1,promoted,no,no
48089,3.0650000000000004,1,promoted,no,no
48111,3.152,2,promoted,no,no
48114,2.683333333333333,0,not_promoted,no,no
48120,3.1300000000000003,1,not_promoted,no,no
48121,2.745,0,not_promoted,no,no
48129,3.745,2,not_promoted,yes,yes
48130,1.345,1,promoted,no,no
48134,3.495,3,not_promoted,no,yes
48135,3.1700000000000004,2,promoted,no,no
48136,2.532,0,promoted,no,no
48141,2.063333333333333,2,promoted,no,no
48149,2.545,0,promoted,no,no
48151,2.8666666666666667,1,promoted,no,no
48155,4.67,0,promoted,yes,no
48156,2.9925,2,promoted,no,no
48157,2.4625,1,not_promoted,no,no
48158,3.496,2,unknown,no,yes
48159,3.1133333333333333,1,promoted,no,no
48162,0.0,0,promoted,no,no
48165,2.775,0,not_promoted,no,no
48168,2.11,1,promoted,no,no
48169,2.7,1,promoted,no,no
48170,1.31,0,not_promoted,no,no
48177,3.71,0,promoted,yes,no
48180,3.013333333333333,0,not_promoted,no,no
48185,2.181666666666666,2,not_promoted,no,yes
48186,3.82,1,promoted,yes,no
48190,2.04,1,promoted,no,no
48194,2.8216666666666668,1,not_promoted,no,no
48197,2.026666666666667,1,not_promoted,no,no
48201,3.54,0,promoted,yes,no
48205,3.032,2,promoted,no,no
48211,3.647142857142857,1,not_promoted,yes,no
48219,2.3666666666666667,0,not_promoted,no,no
48220,1.415,0,not_promoted,no,no
48236,2.41,0,not_promoted,no,no
48243,1.5550000000000002,1,unknown,no,no
48245,2.725,0,promoted,no,no
48246,3.793333333333333,2,promoted,yes,no
48248,4.0725,0,promoted,yes,no
48250,1.66,0,promoted,no,no
48254,3.390000000000001,0,not_promoted,no,no
48255,2.745,3,unknown,no,yes
48257,2.28,2,promoted,no,no
48260,2.3,1,not_promoted,no,no
48261,3.4087499999999995,2,not_promoted,no,yes
48262,3.1625,0,not_promoted,no,no
48265,4.033333333333333,2,promoted,yes,no
48268,2.9466666666666668,0,not_promoted,no,no
48271,0.0,1,not_promoted,no,no
48273,2.623333333333333,2,promoted,no,no
48275,3.7825,1,promoted,yes,no
48276,2.2133333333333334,1,not_promoted,no,no
48290,4.89,0,not_promoted,yes,no
48291,3.6366666666666663,0,not_promoted,yes,no
48295,0.0,1,unknown,no,no
48300,3.1100000000000003,2,not_promoted,no,yes
48304,4.19,0,not_promoted,yes,no
48308,3.57,2,not_promoted,yes,yes
48316,3.205,2,promoted,no,no
48326,3.06,1,promoted,no,no
48328,2.475,1,promoted,no,no
48329,3.16,0,not_promoted,no,no
48337,4.06,0,not_promoted,yes,no
48338,2.4600000000000004,2,promoted,no,no
48342,4.58,2,promoted,yes,no
48343,2.4425,0,promoted,no,no
48345,2.315,0,not_promoted,no,no
48346,2.362,0,promoted,no,no
48347,3.01,1,not_promoted,no,no
48351,3.615,2,promoted,yes,no
48362,2.36,0,promoted,no,no
48363,3.973333333333333,0,promoted,yes,no
48366,2.75,0,not_promoted,no,no
48368,2.895,1,promoted,no,no
48371,3.325,0,not_promoted,no,no
48372,3.5700000000000003,0,not_promoted,yes,no
48373,2.7475,2,promoted,no,no
48374,3.20625,1,promoted,no,no
48375,1.67,3,promoted,no,no
48381,4.32,0,promoted,yes,no
48385,2.7,0,promoted,no,no
48388,2.885,1,not_promoted,no,no
48391,3.382,1,not_promoted,no,no
48393,2.8166666666666664,1,not_promoted,no,no
48394,3.724,1,promoted,yes,no
48397,2.51,0,not_promoted,no,no
48399,2.5050000000000003,0,not_promoted,no,no
48403,3.502,2,not_promoted,yes,yes
48405,4.5,1,promoted,yes,no
48410,2.083333333333333,2,promoted,no,no
48415,1.7799999999999998,3,promoted,no,no
48422,1.03,1,not_promoted,no,no
48425,2.455,0,not_promoted,no,no
48427,2.38,1,promoted,no,no
48429,3.4475,2,not_promoted,no,yes
48432,3.555,0,not_promoted,yes,no
48435,1.77,0,not_promoted,no,no
48440,2.495,1,not_promoted,no,no
48443,4.02,2,promoted,yes,no
48445,3.305,1,not_promoted,no,no
48449,2.4825,2,promoted,no,no
48451,1.38,2,not_promoted,no,yes
48462,3.28,0,not_promoted,no,no
48467,1.65,2,promoted,no,no
48468,4.164999999999999,1,not_promoted,yes,no
48469,2.9800000000000004,1,promoted,no,no
48470,2.8,1,promoted,no,no
48471,2.408,2,not_promoted,no,yes
48473,4.46,0,unknown,yes,no
48475,0.0,0,not_promoted,no,no
48479,2.955,2,not_promoted,no,yes
48488,2.2666666666666666,0,not_promoted,no,no
48494,3.38375,0,promoted,no,no
48500,3.861666666666667,0,not_promoted,yes,no
48506,2.4675,3,promoted,no,no
48509,2.703333333333333,0,promoted,no,no
48514,4.35,0,promoted,yes,no
48523,0.0,0,promoted,no,no
48526,4.1225000000000005,3,not_promoted,yes,yes
48528,3.37,1,promoted,no,no
48540,3.206666666666667,1,promoted,no,no
48544,3.0666666666666664,2,promoted,no,no
48545,3.4925,0,not_promoted,no,no
48547,3.1,2,promoted,no,no
48548,2.043333333333333,1,promoted,no,no
48553,1.16,0,promoted,no,no
48555,3.293333333333333,0,promoted,no,no
48556,3.62,1,not_promoted,yes,no
48562,2.51,3,not_promoted,no,yes
48569,2.78,0,promoted,no,no
48573,2.16,2,not_promoted,no,yes
48577,2.89,2,promoted,no,no
48581,0.0,0,not_promoted,no,no
48582,2.31,1,not_promoted,no,no
48590,2.7,1,promoted,no,no
48594,3.2883333333333336,2,promoted,no,no
48597,2.5400000000000005,1,promoted,no,no
48598,3.205,0,not_promoted,no,no
48599,3.03,0,promoted,no,no
48600,3.12,3,not_promoted,no,yes
48601,4.79,1,promoted,yes,no
48605,0.0,0,not_promoted,no,no
48608,2.9883333333333333,0,promoted,no,no
48609,3.755,0,promoted,yes,no
48617,2.353333333333333,0,not_promoted,no,no
48622,3.3633333333333333,1,promoted,no,no
48625,1.4,0,not_promoted,no,no
48633,3.301666666666667,2,not_promoted,no,yes
48639,4.785,1,promoted,yes,no
48640,2.85,2,promoted,no,no
48651,2.91,1,promoted,no,no
48654,0.0,3,not_promoted,no,yes
48655,1.59,2,not_promoted,no,yes
48657,2.29,1,promoted,no,no
48663,1.79,1,promoted,no,no
48665,1.2,1,promoted,no,no
48676,1.7066666666666668,0,promoted,no,no
48677,3.28,0,not_promoted,no,no
48679,4.12,1,not_promoted,yes,no
48682,3.905,1,not_promoted,yes,no
48684,2.37,0,promoted,no,no
48693,2.664,0,promoted,no,no
48695,2.9,1,not_promoted,no,no
48697,1.67,0,not_promoted,no,no
48698,2.59,2,unknown,no,yes
48703,3.125714285714285,1,not_promoted,no,no
48714,2.685,2,not_promoted,no,yes
48716,4.31,0,not_promoted,yes,no
48722,3.805,1,promoted,yes,no
48723,2.1266666666666665,1,promoted,no,no
48724,3.47,0,promoted,no,no
48726,3.615,0,unknown,yes,no
48732,2.715,1,promoted,no,no
48736,2.86,3,promoted,no,no
48746,1.7266666666666668,1,not_promoted,no,no
48748,2.63,0,promoted,no,no
48750,3.3175,2,promoted,no,no
48754,3.29,1,not_promoted,no,no
48755,3.96,1,promoted,yes,no
48756,3.8,0,promoted,yes,no
48757,2.802,2,promoted,no,no
48759,3.13,4,promoted,no,no
48767,2.645,1,not_promoted,no,no
48769,3.21,2,not_promoted,no,yes
48771,3.046666666666667,1,not_promoted,no,no
48775,3.1325,1,promoted,no,no
48780,3.776666666666666,2,not_promoted,yes,yes
48782,2.165,2,promoted,no,no
48787,3.536666666666666,4,not_promoted,yes,yes
48790,2.4725,2,promoted,no,no
48791,2.716666666666667,0,not_promoted,no,no
48794,4.535,1,promoted,yes,no
48802,2.97,0,unknown,no,no
48806,3.323333333333333,1,not_promoted,no,no
48813,3.2612500000000004,1,promoted,no,no
48818,0.0,0,promoted,no,no
48822,4.24,3,not_promoted,yes,yes
48828,3.82,2,promoted,yes,no
48832,2.46,0,not_promoted,no,no
48835,2.85,2,not_promoted,no,yes
48840,2.5933333333333337,1,promoted,no,no
48846,3.25,1,promoted,no,no
48850,3.49,0,promoted,no,no
48855,3.553333333333333,0,promoted,yes,no
48858,4.41,3,promoted,yes,no
48865,3.34,2,not_promoted,no,yes
48866,2.445,0,promoted,no,no
48872,2.215,0,promoted,no,no
48876,3.7,0,promoted,yes,no
48877,3.52,0,not_promoted,yes,no
48879,1.4,2,not_promoted,no,yes
48880,3.0,0,promoted,no,no
48883,3.86,2,not_promoted,yes,yes
48884,3.6075,1,unknown,yes,no
48888,0.0,1,promoted,no,no
48891,3.103333333333333,0,not_promoted,no,no
48899,4.19,0,promoted,yes,no
48903,2.7350000000000003,1,promoted,no,no
48915,3.65,0,promoted,yes,no
48916,3.385,0,not_promoted,no,no
48919,3.185,0,promoted,no,no
48921,1.23,0,promoted,no,no
48923,2.2550000000000003,1,promoted,no,no
48924,3.16,0,promoted,no,no
48926,1.593333333333333,1,not_promoted,no,no
48927,3.7,1,not_promoted,yes,no
48930,3.805,1,not_promoted,yes,no
48936,2.703333333333333,1,promoted,no,no
48939,3.165,0,promoted,no,no
48940,3.8375,3,promoted,yes,no
48945,4.32,1,promoted,yes,no
48948,2.63,0,not_promoted,no,no
48950,2.515,1,promoted,no,no
48951,2.0400000000000005,1,promoted,no,no
48954,3.383333333333333,1,not_promoted,no,no
48959,2.8200000000000003,0,not_promoted,no,no
48962,2.52,0,promoted,no,no
48963,2.703333333333333,2,not_promoted,no,yes
48966,3.753333333333333,1,promoted,yes,no
48974,3.765,0,promoted,yes,no
48976,3.8,1,unknown,yes,no
48977,2.065,0,promoted,no,no
48978,3.2924999999999995,0,promoted,no,no
48986,2.43,1,not_promoted,no,no
48987,4.48,1,promoted,yes,no
48988,2.91,0,promoted,no,no
48994,2.806666666666666,2,promoted,no,no
48997,0.0,1,promoted,no,no
49006,2.94,1,promoted,no,no
49007,3.077142857142857,1,promoted,no,no
49020,1.97,0,promoted,no,no
49021,3.1566666666666667,0,promoted,no,no
49023,1.09,0,promoted,no,no
49031,2.421666666666667,0,promoted,no,no
49046,3.1525,0,not_promoted,no,no
49049,0.0,1,not_promoted,no,no
49051,3.155,0,promoted,no,no
49059,3.78,1,unknown,yes,no
49060,1.9,0,not_promoted,no,no
49065,3.186666666666667,3,unknown,no,yes
49071,1.43,2,promoted,no,no
49076,3.0,1,promoted,no,no
49077,2.93,0,promoted,no,no
49082,2.975,0,not_promoted,no,no
49084,2.765,1,not_promoted,no,no
49085,2.1966666666666668,0,not_promoted,no,no
49096,3.015,0,not_promoted,no,no
49097,0.0,0,promoted,no,no
49104,3.275,0,promoted,no,no
49105,3.88,1,not_promoted,yes,no
49107,2.6333333333333333,1,not_promoted,no,no
49110,2.805,1,promoted,no,no
49115,2.86,0,not_promoted,no,no
49120,3.68,0,promoted,yes,no
49121,2.9880000000000004,3,not_promoted,no,yes
49127,2.776666666666667,0,promoted,no,no
49132,3.88,0,promoted,yes,no
49135,3.053333333333333,0,promoted,no,no
49137,2.533333333333333,0,promoted,no,no
49149,3.453333333333333,1,promoted,no,no
49154,3.236666666666667,2,promoted,no,no
49155,2.75,2,not_promoted,no,yes
49161,0.0,3,promoted,no,no
49163,3.35,1,promoted,no,no
49164,4.31,2,not_promoted,yes,yes
49170,3.78,4,not_promoted,yes,yes
49176,0.0,0,promoted,no,no
49185,2.9933333333333336,0,not_promoted,no,no
49189,4.435,0,promoted,yes,no
49191,2.6942857142857144,0,not_promoted,no,no
49194,3.31,0,not_promoted,no,no
49197,4.83,0,not_promoted,yes,no
49203,3.7825000000000006,0,not_promoted,yes,no
49214,2.27,0,not_promoted,no,no
49220,2.295,2,not_promoted,no,yes
49234,2.876666666666667,1,not_promoted,no,no
49235,2.9766666666666666,1,not_promoted,no,no
49242,3.1625,1,promoted,no,no
49245,2.4575,0,not_promoted,no,no
49246,1.76,2,not_promoted,no,yes
49247,0.0,1,not_promoted,no,no
49249,2.96,1,unknown,no,no
49253,2.7266666666666666,2,promoted,no,no
49256,2.6925,0,not_promoted,no,no
49258,2.3975,1,not_promoted,no,no
49265,4.77,1,promoted,yes,no
49268,3.606666666666667,2,promoted,yes,no
49272,3.49,1,promoted,no,no
49274,3.05,1,unknown,no,no
49276,2.395,0,promoted,no,no
49279,2.0442857142857145,1,promoted,no,no
49287,3.695,1,promoted,yes,no
49306,2.903333333333333,1,not_promoted,no,no
49308,3.2025,2,unknown,no,yes
49312,3.2875000000000005,0,not_promoted,no,no
49317,1.85,0,not_promoted,no,no
49319,1.7299999999999998,3,promoted,no,no
49323,2.56,0,not_promoted,no,no
49329,1.935,1,promoted,no,no
49334,4.87,1,not_promoted,yes,no
49336,3.885,1,promoted,yes,no
49338,3.04,4,not_promoted,no,yes
49341,1.955,0,promoted,no,no
49344,2.938,0,promoted,no,no
49348,2.41,3,promoted,no,no
49353,2.385,2,promoted,no,no
49357,2.695,1,promoted,no,no
49358,3.204285714285714,2,not_promoted,no,yes
49359,4.93,1,promoted,yes,no
49371,3.713333333333333,1,not_promoted,yes,no
49372,3.47,1,promoted,no,no
49384,2.455,0,promoted,no,no
49386,2.685,0,not_promoted,no,no
49388,3.863333333333333,1,not_promoted,yes,no
49390,3.0900000000000003,1,promoted,no,no
49394,4.109999999999999,0,promoted,yes,no
49396,0.0,0,promoted,no,no
49401,2.42,2,promoted,no,no
49404,4.59,3,not_promoted,yes,yes
49419,2.64,4,promoted,no,no
49434,2.62875,0,not_promoted,no,no
49435,2.21,1,not_promoted,no,no
49442,1.445,0,not_promoted,no,no
49448,4.12,0,promoted,yes,no
49450,3.12,0,not_promoted,no,no
49461,3.3166666666666664,0,promoted,no,no
49463,2.6940000000000004,1,not_promoted,no,no
49466,2.665,3,not_promoted,no,yes
49468,3.15,1,promoted,no,no
49469,3.9766666666666666,0,promoted,yes,no
49487,3.5766666666666667,2,promoted,yes,no
49489,3.5,0,unknown,yes,no
49492,4.74,1,promoted,yes,no
49493,2.303333333333333,0,unknown,no,no
49496,2.8075,1,promoted,no,no
49513,3.306666666666666,0,not_promoted,no,no
49515,3.6525,1,promoted,yes,no
49516,3.37,0,promoted,no,no
49517,3.1766666666666663,0,promoted,no,no
49521,3.12,1,not_promoted,no,no
49525,2.475,0,promoted,no,no
49529,2.315,0,promoted,no,no
49537,3.2657142857142856,0,promoted,no,no
49545,1.67,0,not_promoted,no,no
49548,2.24,1,promoted,no,no
49549,3.8333333333333335,2,promoted,yes,no
49552,2.91,0,promoted,no,no
49554,2.69,0,promoted,no,no
49570,1.4400000000000002,0,promoted,no,no
49577,2.92,0,promoted,no,no
49581,1.29,1,not_promoted,no,no
49585,0.0,1,promoted,no,no
49586,3.245,0,not_promoted,no,no
49589,3.694,0,not_promoted,yes,no
49596,2.28,1,promoted,no,no
49598,2.745,1,promoted,no,no
49601,2.38,0,not_promoted,no,no
49602,4.59,0,promoted,yes,no
49606,2.7350000000000003,0,not_promoted,no,no
49613,4.1866666666666665,3,not_promoted,yes,yes
49614,2.3366666666666664,0,not_promoted,no,no
49616,2.7633333333333336,1,not_promoted,no,no
49617,2.2175,2,not_promoted,no,yes
49620,3.58,2,promoted,yes,no
49623,3.69,0,not_promoted,yes,no
49627,2.62,0,not_promoted,no,no
49634,3.0980000000000003,1,unknown,no,no
49638,3.1385714285714283,0,promoted,no,no
49646,2.2500000000000004,1,promoted,no,no
49651,3.76,1,promoted,yes,no
49655,2.473333333333333,1,not_promoted,no,no
49656,1.62,0,not_promoted,no,no
49657,3.79,0,not_promoted,yes,no
49666,3.515,1,promoted,yes,no
49671,2.275,1,promoted,no,no
49675,2.096,0,promoted,no,no
49678,3.146666666666667,0,not_promoted,no,no
49680,2.575,0,not_promoted,no,no
49681,3.91,0,unknown,yes,no
49685,2.58,1,not_promoted,no,no
49689,2.89,0,not_promoted,no,no
49697,2.675,1,not_promoted,no,no
49699,3.83,1,not_promoted,yes,no
49701,3.973333333333333,0,promoted,yes,no
49706,3.178,0,promoted,no,no
49708,2.8366666666666664,2,not_promoted,no,yes
49715,2.6133333333333333,1,unknown,no,no
49723,2.555,2,not_promoted,no,yes
49724,1.425,1,unknown,no,no
49725,2.3200000000000003,0,promoted,no,no
49728,4.605,5,unknown,yes,yes
49729,2.54,2,not_promoted,no,yes
49738,2.82,0,not_promoted,no,no
49739,0.0,0,promoted,no,no
49752,1.48,2,not_promoted,no,yes
49758,3.63,0,unknown,yes,no
49770,3.35,1,promoted,no,no
49779,2.653333333333333,0,promoted,no,no
49781,1.665,3,promoted,no,no
49783,0.0,0,not_promoted,no,no
49785,0.0,0,not_promoted,no,no
49786,3.5,1,promoted,yes,no
49789,3.2266666666666666,2,not_promoted,no,yes
49792,2.4425,1,promoted,no,no
49796,2.935,0,promoted,no,no
49797,4.36,0,not_promoted,yes,no
49803,2.223333333333333,0,promoted,no,no
49805,3.085,1,promoted,no,no
49806,0.0,1,not_promoted,no,no
49810,2.8025000000000007,1,not_promoted,no,no
49811,1.545,0,promoted,no,no
49814,4.343333333333334,0,promoted,yes,no
49815,0.0,1,promoted,no,no
49817,2.225,0,not_promoted,no,no
49818,3.043333333333333,0,promoted,no,no
49827,2.805,0,unknown,no,no
49831,0.0,2,promoted,no,no
49832,0.0,0,promoted,no,no
49834,3.186666666666667,0,promoted,no,no
49838,2.19,0,promoted,no,no
49848,2.68,0,promoted,no,no
49852,4.56,0,promoted,yes,no
49859,1.27,2,promoted,no,no
49861,2.55,1,promoted,no,no
49869,2.0866666666666664,2,not_promoted,no,yes
49874,0.0,1,not_promoted,no,no
49876,3.366,1,promoted,no,no
49878,3.2133333333333334,0,promoted,no,no
49880,1.6666666666666667,1,promoted,no,no
49881,4.21,1,not_promoted,yes,no
49882,4.595000000000001,3,not_promoted,yes,yes
49883,3.495,0,not_promoted,no,no
49885,3.2050000000000005,2,promoted,no,no
49888,2.746,1,not_promoted,no,no
49889,2.177142857142857,0,promoted,no,no
49891,3.79,0,promoted,yes,no
49892,2.3366666666666664,1,unknown,no,no
49898,2.7100000000000004,0,unknown,no,no
49899,3.53,1,not_promoted,yes,no
49906,2.6675,1,not_promoted,no,no
49908,3.2033333333333336,0,not_promoted,no,no
49911,2.3366666666666664,0,promoted,no,no
49916,1.92,1,not_promoted,no,no
49922,1.445,1,not_promoted,no,no
49924,2.186666666666667,3,unknown,no,yes
49925,2.934,2,promoted,no,no
49928,2.438,1,not_promoted,no,no
49929,4.49,2,not_promoted,yes,yes
49931,4.3875,1,not_promoted,yes,no
49936,2.676,1,promoted,no,no
49944,4.0200000000000005,1,not_promoted,yes,no
49948,2.595,2,promoted,no,no
49950,2.13,1,promoted,no,no
49951,1.985,1,not_promoted,no,no
49952,3.526666666666666,1,not_promoted,yes,no
49954,3.4133333333333336,0,promoted,no,no
49955,3.716666666666667,2,promoted,yes,no
49958,1.77,1,promoted,no,no
49960,1.7885714285714285,2,promoted,no,no
49972,3.0,1,unknown,no,no
49975,3.5840000000000005,1,not_promoted,yes,no
49982,2.0700000000000003,0,not_promoted,no,no
49983,3.745,0,promoted,yes,no
49984,2.646,2,not_promoted,no,yes
49988,3.28,1,not_promoted,no,no
49989,2.73,2,not_promoted,no,yes
49994,3.1950000000000003,1,not_promoted,no,no
49995,2.83,0,not_promoted,no,no
49996,3.285,1,promoted,no,no
49998,1.923333333333333,2,unknown,no,yes
50003,2.585,1,not_promoted,no,no
50010,2.03,0,promoted,no,no
50015,2.375,1,not_promoted,no,no
50021,3.57,0,unknown,yes,no
50022,2.94,0,not_promoted,no,no
50024,2.98,2,promoted,no,no
50025,4.115,3,not_promoted,yes,yes
50028,3.885,1,promoted,yes,no
50030,3.385,3,promoted,no,no
50036,3.1525,1,not_promoted,no,no
50039,2.795,2,promoted,no,no
50043,2.506,0,not_promoted,no,no
50046,3.39,1,promoted,no,no
50054,2.1833333333333336,2,not_promoted,no,yes
50058,3.106666666666667,0,promoted,no,no
50060,3.99,1,promoted,yes,no
50063,2.648,1,promoted,no,no
50064,4.37,0,not_promoted,yes,no
50067,2.6666666666666665,0,not_promoted,no,no
50070,2.8266666666666667,1,promoted,no,no
50072,4.41,0,not_promoted,yes,no
50073,4.11,2,not_promoted,yes,yes
50074,3.2375,0,not_promoted,no,no
50079,3.025,1,promoted,no,no
50081,2.405,0,promoted,no,no
50082,0.0,0,promoted,no,no
50084,3.407,0,promoted,no,no
50089,1.6540000000000004,0,promoted,no,no
50094,2.76,0,promoted,no,no
50106,0.0,2,not_promoted,no,yes
50110,2.9466666666666668,1,promoted,no,no
50111,3.7975,0,promoted,yes,no
50120,2.946,2,not_promoted,no,yes
50126,2.2433333333333336,0,not_promoted,no,no
50130,2.385,1,promoted,no,no
50138,2.3725,1,not_promoted,no,no
50139,0.0,0,promoted,no,no
50140,2.276666666666667,0,promoted,no,no
50141,3.415,4,promoted,no,no
50152,3.62,0,not_promoted,yes,no
50160,0.0,1,not_promoted,no,no
50161,2.823333333333333,1,promoted,no,no
50163,2.415,4,promoted,no,no
50174,4.41,1,not_promoted,yes,no
50175,3.38,1,not_promoted,no,no
50179,2.5966666666666667,0,not_promoted,no,no
50186,3.0333333333333337,1,promoted,no,no
50190,3.505,0,promoted,yes,no
50197,3.03,3,promoted,no,no
50198,2.705,0,promoted,no,no
50204,3.008,2,promoted,no,no
50212,2.4966666666666666,1,promoted,no,no
50216,4.18,3,not_promoted,yes,yes
50232,4.47,0,promoted,yes,no
50264,2.064,1,not_promoted,no,no
50265,4.1,2,not_promoted,yes,yes
50267,2.8325,0,promoted,no,no
50269,2.465,0,promoted,no,no
50271,2.9325,1,promoted,no,no
50277,3.84,2,not_promoted,yes,yes
50283,2.36,1,unknown,no,no
50285,1.24,0,not_promoted,no,no
50288,0.0,2,not_promoted,no,yes
50289,4.275,0,not_promoted,yes,no
50292,3.904,1,not_promoted,yes,no
50293,3.35,2,promoted,no,no
50296,1.6949999999999998,1,promoted,no,no
50298,3.5325,1,promoted,yes,no
50300,3.78,1,promoted,yes,no
50301,3.6,0,promoted,yes,no
50310,3.175,0,not_promoted,no,no
50311,2.9650000000000003,1,promoted,no,no
50317,3.945,1,promoted,yes,no
50319,3.266666666666666,0,promoted,no,no
50321,3.305,0,not_promoted,no,no
50322,2.666,0,not_promoted,no,no
50323,3.4480000000000004,3,promoted,no,no
50325,4.265,0,promoted,yes,no
50328,2.5933333333333333,1,not_promoted,no,no
50332,4.77,0,not_promoted,yes,no
50335,3.24,0,not_promoted,no,no
50336,2.965,2,not_promoted,no,yes
50337,3.98,2,not_promoted,yes,yes
50339,4.59,0,not_promoted,yes,no
50342,2.104,2,not_promoted,no,yes
50343,4.08,1,not_promoted,yes,no
50357,3.435,2,not_promoted,no,yes
50358,2.64,0,promoted,no,no
50361,2.965,0,unknown,no,no
50372,2.796666666666667,2,not_promoted,no,yes
50376,1.23,0,unknown,no,no
50382,3.42,0,not_promoted,no,no
50383,1.9,1,promoted,no,no
50384,4.196666666666666,1,promoted,yes,no
50388,2.575,2,promoted,no,no
50390,1.8516666666666668,0,promoted,no,no
50395,2.8516666666666666,1,promoted,no,no
50396,3.3266666666666667,0,promoted,no,no
50399,0.0,2,not_promoted,no,yes
50404,3.28,0,not_promoted,no,no
50406,3.1300000000000003,1,promoted,no,no
50408,2.8075,1,not_promoted,no,no
50413,2.5666666666666664,2,not_promoted,no,yes
50415,3.03,2,promoted,no,no
50423,0.0,1,not_promoted,no,no
50426,1.81,3,promoted,no,no
50428,2.867142857142857,2,not_promoted,no,yes
50441,2.285,1,promoted,no,no
50442,0.0,2,promoted,no,no
50444,2.87,0,promoted,no,no
50446,2.84,2,not_promoted,no,yes
50449,3.135,2,not_promoted,no,yes
50450,2.9375,0,not_promoted,no,no
50453,3.24,1,promoted,no,no
50454,3.103333333333333,3,promoted,no,no
50460,3.8600000000000008,2,promoted,yes,no
50463,4.76,0,promoted,yes,no
50465,4.005,1,promoted,yes,no
50473,3.18,0,promoted,no,no
50476,1.4500000000000002,2,not_promoted,no,yes
50477,4.87,1,promoted,yes,no
50482,4.31,0,not_promoted,yes,no
50483,3.52,0,promoted,yes,no
50484,2.25,0,not_promoted,no,no
50486,1.86,1,not_promoted,no,no
50490,3.4450000000000003,1,promoted,no,no
50492,2.5125,1,not_promoted,no,no
50493,0.0,1,not_promoted,no,no
50496,2.706,1,promoted,no,no
50501,3.2466666666666666,2,not_promoted,no,yes
50513,3.17,3,promoted,no,no
50520,0.0,1,not_promoted,no,no
50523,2.736666666666667,1,not_promoted,no,no
50525,3.04,2,not_promoted,no,yes
50534,2.26,0,promoted,no,no
50538,2.615,1,not_promoted,no,no
50546,3.763333333333333,3,not_promoted,yes,yes
50556,3.61,0,promoted,yes,no
50560,3.81,0,promoted,yes,no
50575,3.655,0,promoted,yes,no
50584,3.265,0,not_promoted,no,no
50587,2.9633333333333334,2,not_promoted,no,yes
50592,3.052,0,promoted,no,no
50593,2.635,3,not_promoted,no,yes
50596,1.69,0,unknown,no,no
50604,2.754,3,not_promoted,no,yes
50607,3.105,4,promoted,no,no
50613,2.68,0,promoted,no,no
50615,3.8525,0,not_promoted,yes,no
50616,2.476,1,not_promoted,no,no
50623,3.13,3,not_promoted,no,yes
50625,1.8,2,not_promoted,no,yes
50630,1.11,0,not_promoted,no,no
50633,2.67,0,promoted,no,no
50635,4.173333333333333,3,promoted,yes,no
50638,3.46,0,promoted,no,no
50645,3.253333333333334,0,promoted,no,no
50651,3.046666666666667,1,not_promoted,no,no
50656,3.293333333333333,0,not_promoted,no,no
50662,2.045,3,promoted,no,no
50663,3.635,3,promoted,yes,no
50664,4.31,2,promoted,yes,no
50666,3.285,0,not_promoted,no,no
